Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Adrian Peterson,275.9,116.46666666666667,0.7666666666666667,0.43333333333333335,1.3333333333333333,2.2333333333333334,20.033333333333335,22.5,103.36666666666666,13.1,10.05,0.03333333333333333,0.6,60.85,0.7333333333333333,4.833333333333333,70.0,38.0,5.199999999999999,21.366666666666667,5.6,117.8125,0.625,0.5625,1.3125,2.4375,22.6875,23,110.0,7.8125,6.0,0.0,0.25,53.8,0.625,5.125,67.0,16.0,4.8,24.0,4.9
Adrian Peterson,230.5,114.92857142857143,0.9285714285714286,0.2857142857142857,1.3571428571428572,2.0,17.0,22.0,95.78571428571429,19.142857142857142,14.1,0.07142857142857142,1.0,67.9,0.8571428571428571,4.5,73.0,60.0,5.6,18.357142857142858,6.3,114.92857142857143,0.9285714285714286,0.2857142857142857,1.3571428571428572,2.0,17.0,22,95.78571428571429,19.142857142857142,14.1,0.07142857142857142,1.0,67.9,0.8571428571428571,4.5,73.0,60.0,5.6,18.357142857142858,6.3
Sterling Shepard,94.5,56.64150943396226,0.32075471698113206,0.03773584905660377,4.660377358490566,7.150943396226415,0.3018867924528302,24.5,2.641509433962264,54.0,11.549999999999999,0.32075471698113206,2.9056603773584904,65.625,0.0,0.11320754716981132,21.0,50.75,8.575,4.962264150943396,11.399999999999999,64.8,0.3,0.0,5.7,8.3,0.6,26,7.2,57.6,10.1,0.3,2.9,68.7,0.0,0.3,23.0,36.0,12.0,6.3,10.3
Sterling Shepard,82.8,54.74418604651163,0.32558139534883723,0.046511627906976744,4.4186046511627906,6.883720930232558,0.23255813953488372,24.0,1.5813953488372092,53.16279069767442,12.033333333333331,0.32558139534883723,2.9069767441860463,64.60000000000001,0.0,0.06976744186046512,20.333333333333332,55.666666666666664,7.433333333333334,4.651162790697675,11.766666666666666,56.5625,0.25,0.0625,4.125,6.6875,0.1875,25,2.0625,54.5,13.2,0.25,2.9375,61.7,0.0,0.0625,27.0,58.0,11.0,4.3125,13.1
Sterling Shepard,112.5,53.666666666666664,0.37037037037037035,0.037037037037037035,4.592592592592593,7.0,0.25925925925925924,23.5,1.2962962962962963,52.370370370370374,11.45,0.37037037037037035,2.888888888888889,66.05,0.0,0.07407407407407407,17.0,54.5,5.65,4.851851851851852,11.1,66.81818181818181,0.18181818181818182,0.09090909090909091,5.363636363636363,7.636363636363637,0.36363636363636365,24,0.36363636363636365,66.45454545454545,12.4,0.18181818181818182,3.272727272727273,70.2,0.0,0.09090909090909091,12.0,77.0,1.0,5.7272727272727275,11.7
Sterling Shepard,83.5,44.625,0.5,0.0,4.0625,6.5625,0.1875,23.0,1.9375,42.6875,10.5,0.5,2.625,61.9,0.0,0.0625,22.0,32.0,10.3,4.25,10.5,44.625,0.5,0.0,4.0625,6.5625,0.1875,23,1.9375,42.6875,10.5,0.5,2.625,61.9,0.0,0.0625,22.0,32.0,10.3,4.25,10.5
Mike Gesicki,106.3,24.125,0.15625,0.0625,2.28125,3.78125,0.0,23.5,0.0,24.125,10.2,0.15625,1.0625,63.05,0.0,0.0,0.0,30.5,0.0,2.28125,10.2,35.625,0.3125,0.0625,3.1875,5.5625,0.0,24,0.0,35.625,11.2,0.3125,1.5625,57.3,0.0,0.0,0,34.0,0,3.1875,11.2
Mike Gesicki,85.0,12.625,0.0,0.0625,1.375,2.0,0.0,23.0,0.0,12.625,9.2,0.0,0.5625,68.8,0.0,0.0,0.0,27.0,0.0,1.375,9.2,12.625,0.0,0.0625,1.375,2.0,0.0,23,0.0,12.625,9.2,0.0,0.5625,68.8,0.0,0.0,0,27.0,0,1.375,9.2
Marquez Valdes-Scantling,104.3,33.46875,0.125,0.0,2.0,4.03125,0.125,24.5,1.1875,32.28125,16.35,0.125,1.15625,49.25,0.0,0.0625,15.0,67.0,9.5,2.125,15.9,28.8125,0.125,0.0,1.625,3.5,0.125,25,0.5625,28.25,17.4,0.125,0.875,46.4,0.0,0.0,9.0,74.0,4.5,1.75,16.5
Marquez Valdes-Scantling,58.1,38.125,0.125,0.0,2.375,4.5625,0.125,24.0,1.8125,36.3125,15.3,0.125,1.4375,52.1,0.0,0.125,21.0,60.0,14.5,2.5,15.3,38.125,0.125,0.0,2.375,4.5625,0.125,24,1.8125,36.3125,15.3,0.125,1.4375,52.1,0.0,0.125,21.0,60.0,14.5,2.5,15.3
Mark Andrews,108.1,45.29032258064516,0.41935483870967744,0.06451612903225806,3.161290322580645,4.774193548387097,0.0,23.5,0.0,45.29032258064516,14.75,0.41935483870967744,2.3548387096774195,66.65,0.0,0.0,0.0,62.5,0.0,3.161290322580645,14.75,56.8,0.6666666666666666,0.13333333333333333,4.266666666666667,6.533333333333333,0.0,24,0.0,56.8,13.3,0.6666666666666666,2.933333333333333,65.3,0.0,0.0,0,51.0,0,4.266666666666667,13.3
Mark Andrews,141.2,34.5,0.1875,0.0,2.125,3.125,0.0,23.0,0.0,34.5,16.2,0.1875,1.8125,68.0,0.0,0.0,0.0,74.0,0.0,2.125,16.2,34.5,0.1875,0.0,2.125,3.125,0.0,23,0.0,34.5,16.2,0.1875,1.8125,68.0,0.0,0.0,0,74.0,0,2.125,16.2
Evan Engram ,78.0,53.61764705882353,0.35294117647058826,0.0,4.5,7.264705882352941,0.20588235294117646,24.0,1.6764705882352942,51.94117647058823,11.566666666666668,0.35294117647058826,2.411764705882353,63.56666666666666,0.0,0.11764705882352941,11.0,54.666666666666664,9.433333333333334,4.705882352941177,11.4,59.25,0.375,0.0,5.5,8.5,0.375,25,0.875,58.375,10.6,0.375,2.875,64.7,0.0,0.0,5.0,75.0,2.3,5.875,10.1
Evan Engram ,65.4,51.88461538461539,0.34615384615384615,0.0,4.1923076923076925,6.884615384615385,0.15384615384615385,23.5,1.9230769230769231,49.96153846153846,12.05,0.34615384615384615,2.269230769230769,63.0,0.0,0.15384615384615385,14.0,44.5,13.0,4.346153846153846,12.05,55.72727272727273,0.2727272727272727,0.0,4.090909090909091,5.818181818181818,0.2727272727272727,24,3.272727272727273,52.45454545454545,12.8,0.2727272727272727,2.0,70.3,0.0,0.2727272727272727,14.0,54.0,12.0,4.363636363636363,12.8
Evan Engram ,79.3,49.06666666666667,0.4,0.0,4.266666666666667,7.666666666666667,0.06666666666666667,23.0,0.9333333333333333,48.13333333333333,11.3,0.4,2.466666666666667,55.7,0.0,0.06666666666666667,14.0,35.0,14.0,4.333333333333333,11.3,49.06666666666667,0.4,0.0,4.266666666666667,7.666666666666667,0.06666666666666667,23,0.9333333333333333,48.13333333333333,11.3,0.4,2.466666666666667,55.7,0.0,0.06666666666666667,14.0,35.0,14.0,4.333333333333333,11.3
Raheem Mostert,83.7,25.48,0.22,0.1,0.4,0.58,3.56,25.0,21.38,4.1,3.4200000000000004,0.04,0.14,29.860000000000003,0.18,0.9,23.0,12.4,4.859999999999999,3.96,4.9,59.5,0.625,0.125,0.875,1.375,8.5625,27,48.25,11.25,12.9,0.125,0.375,63.6,0.5,1.9375,41.0,39.0,5.6,9.4375,6.3
Raheem Mostert,151.2,9.470588235294118,0.029411764705882353,0.08823529411764706,0.17647058823529413,0.20588235294117646,1.2058823529411764,24.5,8.735294117647058,0.7352941176470589,1.05,0.0,0.029411764705882353,21.425,0.029411764705882353,0.4117647058823529,18.5,5.75,4.675,1.3823529411764706,4.55,31.77777777777778,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.7777777777777778,3.7777777777777777,26,29.0,2.7777777777777777,4.2,0.0,0.1111111111111111,85.7,0.1111111111111111,1.4444444444444444,52.0,23.0,7.7,4.444444444444445,7.2
Raheem Mostert,32.6,1.44,0.0,0.08,0.0,0.0,0.28,24.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.04,7.333333333333333,0.0,3.6666666666666665,0.28,3.6666666666666665,2.727272727272727,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,25,2.727272727272727,0.0,0,0.0,0.0,0,0.0,0.09090909090909091,16.0,0,5.0,0.5454545454545454,5.0
Raheem Mostert,1.0,0.42857142857142855,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,23.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.07142857142857142,3.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,24,2.0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,0,6.0,0.3333333333333333,6.0
Raheem Mostert,0.6,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,23,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0
Logan Thomas,103.5,7.5476190476190474,0.047619047619047616,0.0,0.8333333333333334,1.2857142857142858,0.0,26.0,0.0,7.5476190476190474,6.7,0.047619047619047616,0.35714285714285715,51.37499999999999,0.0,0.0,0.0,15.75,0.0,0.8333333333333334,6.7,10.8125,0.0625,0.0,1.0,1.75,0.0,28,0.0,10.8125,10.8,0.0625,0.625,57.1,0.0,0.0,0,17.0,0,1.0,10.8
Logan Thomas,23.3,5.538461538461538,0.038461538461538464,0.0,0.7307692307692307,1.0,0.0,25.333333333333332,0.0,5.538461538461538,5.333333333333333,0.038461538461538464,0.19230769230769232,49.46666666666666,0.0,0.0,0.0,15.333333333333334,0.0,0.7307692307692307,5.333333333333333,6.416666666666667,0.0,0.0,1.0,1.4166666666666667,0.0,27,0.0,6.416666666666667,6.4,0.0,0.25,70.6,0.0,0.0,0,24.0,0,1.0,6.4
Logan Thomas,7.7,4.785714285714286,0.07142857142857142,0.0,0.5,0.6428571428571429,0.0,24.5,0.0,4.785714285714286,4.8,0.07142857142857142,0.14285714285714285,38.9,0.0,0.0,0.0,11.0,0.0,0.5,4.8,5.583333333333333,0.08333333333333333,0.0,0.5833333333333334,0.75,0.0,26,0.0,5.583333333333333,9.6,0.08333333333333333,0.16666666666666666,77.8,0.0,0.0,0,22.0,0,0.5833333333333334,9.6
Logan Thomas,12.7,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0
Noah Fant,85.3,34.375,0.1875,0.0625,2.5,4.125,0.1875,22.0,-0.75,35.125,14.1,0.1875,1.4375,60.6,0.0,0.0,-2.0,75.0,-4.0,2.6875,12.8,34.375,0.1875,0.0625,2.5,4.125,0.1875,22,-0.75,35.125,14.1,0.1875,1.4375,60.6,0.0,0.0,-2.0,75.0,-4.0,2.6875,12.8
Kendrick Bourne,78.7,25.627906976744185,0.20930232558139536,0.023255813953488372,2.046511627906977,3.3488372093023258,0.0,23.0,0.0,25.627906976744185,13.200000000000001,0.20930232558139536,1.5116279069767442,59.63333333333333,0.0,0.0,0.0,39.0,0.0,2.046511627906977,13.200000000000001,22.375,0.3125,0.0,1.875,2.75,0.0,24,0.0,22.375,11.9,0.3125,1.4375,68.2,0.0,0.0,0,30.0,0,1.875,11.9
Kendrick Bourne,65.8,27.555555555555557,0.14814814814814814,0.037037037037037035,2.1481481481481484,3.7037037037037037,0.0,22.5,0.0,27.555555555555557,13.850000000000001,0.14814814814814814,1.5555555555555556,55.35,0.0,0.0,0.0,43.5,0.0,2.1481481481481484,13.850000000000001,30.4375,0.25,0.0625,2.625,4.125,0.0,23,0.0,30.4375,11.6,0.25,1.875,63.6,0.0,0.0,0,33.0,0,2.625,11.6
Kendrick Bourne,70.7,23.363636363636363,0.0,0.0,1.4545454545454546,3.090909090909091,0.0,22.0,0.0,23.363636363636363,16.1,0.0,1.0909090909090908,47.1,0.0,0.0,0.0,54.0,0.0,1.4545454545454546,16.1,23.363636363636363,0.0,0.0,1.4545454545454546,3.090909090909091,0.0,22,0.0,23.363636363636363,16.1,0.0,1.0909090909090908,47.1,0.0,0.0,0,54.0,0,1.4545454545454546,16.1
Brian Hill,68.4,21.75862068965517,0.10344827586206896,0.034482758620689655,0.4482758620689655,0.6206896551724138,3.7586206896551726,23.0,17.82758620689655,3.9310344827586206,11.299999999999999,0.034482758620689655,0.13793103448275862,73.8,0.06896551724137931,0.8275862068965517,32.666666666666664,18.333333333333332,5.133333333333334,4.206896551724138,6.0,32.666666666666664,0.25,0.0,0.8333333333333334,1.1666666666666667,6.5,24,26.916666666666668,5.75,6.9,0.08333333333333333,0.3333333333333333,71.4,0.16666666666666666,1.5833333333333333,27.0,12.0,4.1,7.333333333333333,4.5
Brian Hill,57.2,14.058823529411764,0.0,0.058823529411764705,0.17647058823529413,0.23529411764705882,1.8235294117647058,22.5,11.411764705882353,2.6470588235294117,13.5,0.0,0.0,75.0,0.0,0.29411764705882354,35.5,21.5,5.65,2.0,6.75,16.6,0.0,0.1,0.1,0.2,2.0,23,15.7,0.9,9.0,0.0,0.0,50.0,0.0,0.5,60.0,9.0,7.9,2.1,7.9
Brian Hill,14.600000000000001,10.428571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,1.5714285714285714,22.0,5.285714285714286,5.142857142857143,18.0,0.0,0.0,100.0,0.0,0.0,11.0,34.0,3.4,1.8571428571428572,5.6,10.428571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,1.5714285714285714,22,5.285714285714286,5.142857142857143,18.0,0.0,0.0,100.0,0.0,0.0,11.0,34.0,3.4,1.8571428571428572,5.6
Hunter Renfrow,73.6,46.53846153846154,0.3076923076923077,0.07692307692307693,3.769230769230769,5.461538461538462,0.0,24.0,0.0,46.53846153846154,12.3,0.3076923076923077,2.3076923076923075,69.0,0.0,0.0,0.0,65.0,0.0,3.769230769230769,12.3,46.53846153846154,0.3076923076923077,0.07692307692307693,3.769230769230769,5.461538461538462,0.0,24,0.0,46.53846153846154,12.3,0.3076923076923077,2.3076923076923075,69.0,0.0,0.0,0,65.0,0,3.769230769230769,12.3
George Kittle,77.1,66.15555555555555,0.26666666666666666,0.022222222222222223,4.8,6.8,0.13333333333333333,25.0,0.7111111111111111,65.44444444444444,13.333333333333334,0.26666666666666666,3.0444444444444443,70.8,0.0,0.044444444444444446,9.333333333333334,63.333333333333336,4.8,4.933333333333334,13.166666666666666,76.78571428571429,0.35714285714285715,0.07142857142857142,6.071428571428571,7.642857142857143,0.35714285714285715,26,1.5714285714285714,75.21428571428571,12.4,0.35714285714285715,3.7857142857142856,79.4,0.0,0.07142857142857142,18.0,61.0,4.4,6.428571428571429,11.9
George Kittle,135.5,61.354838709677416,0.22580645161290322,0.0,4.225806451612903,6.419354838709677,0.03225806451612903,24.5,0.3225806451612903,61.03225806451613,13.8,0.22580645161290322,2.7096774193548385,66.5,0.0,0.03225806451612903,5.0,64.5,5.0,4.258064516129032,13.8,86.6875,0.3125,0.0,5.5,8.5,0.0625,25,0.625,86.0625,15.6,0.3125,3.75,64.7,0.0,0.0625,10.0,85.0,10.0,5.5625,15.6
George Kittle,168.7,34.333333333333336,0.13333333333333333,0.0,2.8666666666666667,4.2,0.0,24.0,0.0,34.333333333333336,12.0,0.13333333333333333,1.6,68.3,0.0,0.0,0.0,44.0,0.0,2.8666666666666667,12.0,34.333333333333336,0.13333333333333333,0.0,2.8666666666666667,4.2,0.0,24,0.0,34.333333333333336,12.0,0.13333333333333333,1.6,68.3,0.0,0.0,0,44.0,0,2.8666666666666667,12.0
Keelan Cole,94.4,33.458333333333336,0.14583333333333334,0.08333333333333333,2.1666666666666665,3.9166666666666665,0.020833333333333332,25.0,0.125,33.333333333333336,15.233333333333334,0.14583333333333334,1.5833333333333333,57.833333333333336,0.0,0.0,2.0,55.0,2.0,2.1875,15.133333333333335,22.9375,0.1875,0.0,1.5,2.1875,0.0625,26,0.375,22.5625,15.0,0.1875,1.1875,68.6,0.0,0.0,6.0,55.0,6.0,1.5625,14.7
Keelan Cole,54.7,38.71875,0.125,0.125,2.5,4.78125,0.0,24.5,0.0,38.71875,15.350000000000001,0.125,1.78125,52.45,0.0,0.0,0.0,55.0,0.0,2.5,15.350000000000001,30.6875,0.0625,0.125,2.375,4.375,0.0,25,0.0,30.6875,12.9,0.0625,1.5625,54.3,0.0,0.0,0,35.0,0,2.375,12.9
Keelan Cole,51.1,46.75,0.1875,0.125,2.625,5.1875,0.0,24.0,0.0,46.75,17.8,0.1875,2.0,50.6,0.0,0.0,0.0,75.0,0.0,2.625,17.8,46.75,0.1875,0.125,2.625,5.1875,0.0,24,0.0,46.75,17.8,0.1875,2.0,50.6,0.0,0.0,0,75.0,0,2.625,17.8
Zach Pascal,92.9,28.15625,0.21875,0.0,2.125,3.6875,0.125,24.5,0.8125,27.34375,12.350000000000001,0.21875,1.375,57.8,0.0,0.0625,10.0,32.5,6.5,2.25,12.05,38.9375,0.3125,0.0,2.5625,4.5,0.125,25,1.0,37.9375,14.8,0.3125,1.8125,56.9,0.0,0.0625,12.0,37.0,8.0,2.6875,14.5
Zach Pascal,92.3,17.375,0.125,0.0,1.6875,2.875,0.125,24.0,0.625,16.75,9.9,0.125,0.9375,58.7,0.0,0.0625,8.0,28.0,5.0,1.8125,9.6,17.375,0.125,0.0,1.6875,2.875,0.125,24,0.625,16.75,9.9,0.125,0.9375,58.7,0.0,0.0625,8.0,28.0,5.0,1.8125,9.6
Tony Pollard,92.7,37.46666666666667,0.2,0.06666666666666667,1.0,1.3333333333333333,5.733333333333333,22.0,30.333333333333332,7.133333333333334,7.1,0.06666666666666667,0.26666666666666666,75.0,0.13333333333333333,1.4,44.0,21.0,5.3,6.733333333333333,5.6,37.46666666666667,0.2,0.06666666666666667,1.0,1.3333333333333333,5.733333333333333,22,30.333333333333332,7.133333333333334,7.1,0.06666666666666667,0.26666666666666666,75.0,0.13333333333333333,1.4,44.0,21.0,5.3,6.733333333333333,5.6
Christian Kirk,96.4,57.08,0.24,0.0,4.44,7.04,0.52,22.5,5.12,51.96,12.05,0.24,2.08,63.1,0.0,0.24,25.5,72.0,10.5,4.96,11.95,61.69230769230769,0.23076923076923078,0.0,5.230769230769231,8.307692307692308,0.7692307692307693,23,7.153846153846154,54.53846153846154,10.4,0.23076923076923078,2.3846153846153846,63.0,0.0,0.3076923076923077,28.0,69.0,9.3,6.0,10.3
Christian Kirk,98.2,52.083333333333336,0.25,0.0,3.5833333333333335,5.666666666666667,0.25,22.0,2.9166666666666665,49.166666666666664,13.7,0.25,1.75,63.2,0.0,0.16666666666666666,23.0,75.0,11.7,3.8333333333333335,13.6,52.083333333333336,0.25,0.0,3.5833333333333335,5.666666666666667,0.25,22,2.9166666666666665,49.166666666666664,13.7,0.25,1.75,63.2,0.0,0.16666666666666666,23.0,75.0,11.7,3.8333333333333335,13.6
Rob Gronkowski ,102.3,68.37391304347825,0.6956521739130435,0.034782608695652174,4.530434782608696,6.904347826086957,0.008695652173913044,25.0,0.017391304347826087,68.35652173913043,15.455555555555557,0.6869565217391305,3.5304347826086957,65.76666666666667,0.008695652173913044,0.008695652173913044,0.2222222222222222,49.0,0.2222222222222222,4.539130434782609,15.444444444444445,52.46153846153846,0.23076923076923078,0.07692307692307693,3.6153846153846154,5.538461538461538,0.0,29,0.0,52.46153846153846,14.5,0.23076923076923078,3.230769230769231,65.3,0.0,0.0,0,42.0,0,3.6153846153846154,14.5
Rob Gronkowski ,84.2,70.40196078431373,0.7549019607843137,0.029411764705882353,4.647058823529412,7.078431372549019,0.00980392156862745,24.5,0.0196078431372549,70.38235294117646,15.575000000000001,0.7450980392156863,3.5686274509803924,65.825,0.00980392156862745,0.00980392156862745,0.25,49.875,0.25,4.6568627450980395,15.562500000000002,77.42857142857143,0.5714285714285714,0.07142857142857142,4.928571428571429,7.5,0.0,28,0.0,77.42857142857143,15.7,0.5714285714285714,4.071428571428571,65.7,0.0,0.0,0,53.0,0,4.928571428571429,15.7
Rob Gronkowski ,154.4,69.2840909090909,0.7840909090909091,0.022727272727272728,4.6022727272727275,7.011363636363637,0.011363636363636364,24.0,0.022727272727272728,69.26136363636364,15.557142857142859,0.7727272727272727,3.4886363636363638,65.84285714285714,0.011363636363636364,0.011363636363636364,0.2857142857142857,49.42857142857143,0.2857142857142857,4.613636363636363,15.542857142857144,67.5,0.375,0.0,3.125,4.75,0.0,27,0.0,67.5,21.6,0.375,2.5,65.8,0.0,0.0,0,53.0,0,3.125,21.6
Rob Gronkowski ,72.0,69.4625,0.825,0.025,4.75,7.2375,0.0125,23.5,0.025,69.4375,14.549999999999999,0.8125,3.5875,65.85000000000001,0.0125,0.0125,0.3333333333333333,48.833333333333336,0.3333333333333333,4.7625,14.533333333333333,78.4,0.7333333333333333,0.0,4.8,8.0,0.0,26,0.0,78.4,16.3,0.7333333333333333,3.466666666666667,60.0,0.0,0.0,0,76.0,0,4.8,16.3
Rob Gronkowski ,183.6,67.4,0.8461538461538461,0.03076923076923077,4.7384615384615385,7.061538461538461,0.015384615384615385,23.0,0.03076923076923077,67.36923076923077,14.2,0.8307692307692308,3.6153846153846154,67.02000000000001,0.015384615384615385,0.015384615384615385,0.4,43.4,0.4,4.753846153846154,14.180000000000001,74.93333333333334,0.8,0.0,5.466666666666667,8.733333333333333,0.0,25,0.0,74.93333333333334,13.7,0.8,4.0,62.6,0.0,0.0,0,46.0,0,5.466666666666667,13.7
Rob Gronkowski ,184.4,65.14,0.86,0.04,4.52,6.56,0.02,22.5,0.04,65.1,14.325,0.84,3.5,68.125,0.02,0.02,0.5,42.75,0.5,4.54,14.3,84.57142857142857,0.5714285714285714,0.0,5.571428571428571,9.428571428571429,0.0,24,0.0,84.57142857142857,15.2,0.5714285714285714,4.428571428571429,59.1,0.0,0.0,0,50.0,0,5.571428571428571,15.2
Rob Gronkowski ,83.2,61.97674418604651,0.9069767441860465,0.046511627906976744,4.348837209302325,6.093023255813954,0.023255813953488372,22.0,0.046511627906976744,61.93023255813954,14.033333333333333,0.8837209302325582,3.3488372093023258,71.13333333333334,0.023255813953488372,0.023255813953488372,0.6666666666666666,40.333333333333336,0.6666666666666666,4.372093023255814,14.0,71.81818181818181,1.0,0.09090909090909091,5.0,7.181818181818182,0.0,23,0.0,71.81818181818181,14.4,1.0,4.090909090909091,69.6,0.0,0.0,0,41.0,0,5.0,14.4
Rob Gronkowski ,143.0,58.59375,0.875,0.03125,4.125,5.71875,0.03125,21.5,0.0625,58.53125,13.85,0.84375,3.09375,71.9,0.03125,0.03125,1.0,40.0,1.0,4.15625,13.8,83.0625,1.125,0.0,5.625,7.75,0.0625,22,0.125,82.9375,14.7,1.0625,4.3125,72.6,0.0625,0.0625,2.0,52.0,2.0,5.6875,14.6
Rob Gronkowski ,240.9,34.125,0.625,0.0625,2.625,3.6875,0.0,21.0,0.0,34.125,13.0,0.625,1.875,71.2,0.0,0.0,0.0,28.0,0.0,2.625,13.0,34.125,0.625,0.0625,2.625,3.6875,0.0,21,0.0,34.125,13.0,0.625,1.875,71.2,0.0,0.0,0,28.0,0,2.625,13.0
Josh Reynolds,70.3,17.979166666666668,0.14583333333333334,0.0,1.2708333333333333,2.5,0.14583333333333334,23.0,0.6458333333333334,17.333333333333332,12.966666666666667,0.14583333333333334,1.0833333333333333,49.76666666666667,0.0,0.08333333333333333,7.333333333333333,30.666666666666668,2.8666666666666667,1.4166666666666667,12.033333333333333,21.8125,0.0625,0.0,1.3125,2.6875,0.3125,24,1.4375,20.375,15.5,0.0625,0.9375,48.8,0.0,0.125,12.0,31.0,4.6,1.625,13.4
Josh Reynolds,40.9,16.0625,0.1875,0.0,1.25,2.40625,0.0625,22.5,0.25,15.8125,11.7,0.1875,1.15625,50.25,0.0,0.0625,5.0,30.5,2.0,1.3125,11.35,25.625,0.3125,0.0,1.8125,3.3125,0.125,23,0.5,25.125,13.9,0.3125,1.8125,54.7,0.0,0.125,10.0,33.0,4.0,1.9375,13.2
Josh Reynolds,71.0,6.5,0.0625,0.0,0.6875,1.5,0.0,22.0,0.0,6.5,9.5,0.0625,0.5,45.8,0.0,0.0,0.0,28.0,0.0,0.6875,9.5,6.5,0.0625,0.0,0.6875,1.5,0.0,22,0.0,6.5,9.5,0.0625,0.5,45.8,0.0,0.0,0,28.0,0,0.6875,9.5
Damiere Byrd ,61.900000000000006,17.857142857142858,0.10714285714285714,0.03571428571428571,1.5714285714285714,2.357142857142857,0.03571428571428571,24.5,0.42857142857142855,17.428571428571427,11.425,0.10714285714285714,0.8214285714285714,69.6,0.0,0.03571428571428571,3.0,28.25,3.0,1.6071428571428572,11.45,32.63636363636363,0.09090909090909091,0.09090909090909091,2.909090909090909,4.181818181818182,0.0,26,0.0,32.63636363636363,11.2,0.09090909090909091,1.4545454545454546,69.6,0.0,0.0,0,58.0,0,2.909090909090909,11.2
Damiere Byrd ,39.9,8.294117647058824,0.11764705882352941,0.0,0.7058823529411765,1.1764705882352942,0.058823529411764705,24.0,0.7058823529411765,7.588235294117647,11.5,0.11764705882352941,0.4117647058823529,69.60000000000001,0.0,0.058823529411764705,4.0,18.333333333333332,4.0,0.7647058823529411,11.533333333333333,1.0,0.0,0.0,0.125,0.25,0.0,25,0.0,1.0,8.0,0.0,0.125,50.0,0.0,0.0,0,8.0,0,0.125,8.0
Damiere Byrd ,0.8,14.777777777777779,0.2222222222222222,0.0,1.2222222222222223,2.0,0.1111111111111111,23.5,1.3333333333333333,13.444444444444445,13.25,0.2222222222222222,0.6666666666666666,79.4,0.0,0.1111111111111111,6.0,23.5,6.0,1.3333333333333333,13.3,14.625,0.25,0.0,1.25,2.125,0.125,24,1.5,13.125,10.5,0.25,0.625,58.8,0.0,0.125,12.0,31.0,12.0,1.375,10.6
Damiere Byrd ,23.7,16.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,16.0,16.0,0.0,1.0,100.0,0.0,0.0,0.0,16.0,0.0,1.0,16.0,16.0,0.0,0.0,1.0,1.0,0.0,23,0.0,16.0,16.0,0.0,1.0,100.0,0.0,0.0,0,16.0,0,1.0,16.0
Dalton Schultz,83.5,4.518518518518518,0.0,0.0,0.48148148148148145,0.7037037037037037,0.0,22.5,0.0,4.518518518518518,7.85,0.0,0.25925925925925924,60.3,0.0,0.0,0.0,11.5,0.0,0.48148148148148145,7.85,0.375,0.0,0.0,0.0625,0.125,0.0,23,0.0,0.375,6.0,0.0,0.0,50.0,0.0,0.0,0,6.0,0,0.0625,6.0
Dalton Schultz,0.6,10.545454545454545,0.0,0.0,1.0909090909090908,1.5454545454545454,0.0,22.0,0.0,10.545454545454545,9.7,0.0,0.6363636363636364,70.6,0.0,0.0,0.0,17.0,0.0,1.0909090909090908,9.7,10.545454545454545,0.0,0.0,1.0909090909090908,1.5454545454545454,0.0,22,0.0,10.545454545454545,9.7,0.0,0.6363636363636364,70.6,0.0,0.0,0,17.0,0,1.0909090909090908,9.7
Hunter Henry ,0.0,36.44827586206897,0.41379310344827586,0.034482758620689655,2.793103448275862,3.9655172413793105,0.0,22.5,0.0,36.44827586206897,13.100000000000001,0.41379310344827586,2.1379310344827585,70.25,0.0,0.0,0.0,46.5,0.0,2.793103448275862,13.100000000000001,41.357142857142854,0.2857142857142857,0.0,3.2142857142857144,4.428571428571429,0.0,23,0.0,41.357142857142854,12.9,0.2857142857142857,2.2857142857142856,72.6,0.0,0.0,0,34.0,0,3.2142857142857144,12.9
