Player,Actual,Career Att,Career Rush Yards,Career Rush Avg,Career Rush TD,Career Rec,Career Rec Yards,Career Rec Avg,Career Rec TD,Career Touches,Career Scrimmage Yards,Career yards/touch,Career TOT TDs,Last Season Att,Last Season Rush Yards,Last Season Rush Avg,Last Season Rush TD,Last Season Rec,Last Season Rec Yards,Last Season Rec Avg,Last Season Rec TD,Last Season Touches,Last Season Scrimmage Yards,Last Season Yards/Touch,Last Season TOT TDs
Adam Humphries,59,0.192307692,0.461538462,2.4,0.019230769,2.442307692,21.09615385,8.637795276,0.057692308,2.634615385,21.55769231,8.182481752,0.076923077,0.399408284,0.384615385,0.962962963,0.076923077,2.307692308,15.69230769,6.8,0,2.692307692,16.07692308,5.971428571,0.076923077
Andy Isabella,35.4,0.909090909,7.772727273,8.55,0.045454545,5.25,80.13636364,15.26406926,0.681818182,6.159090909,87.90909091,14.27306273,0.727272727,0.992424242,6.583333333,6.633587786,0.083333333,8.5,141.5,16.64705882,1.083333333,9.416666667,148.0833333,15.72566372,1.166666667
Rodney Smith,36.5,16.58490566,77.83018868,4.692832765,0.547169811,1.226415094,9.830188679,8.015384615,0,17.81132075,87.66037736,4.921610169,0.547169811,17.53846154,89.46153846,5.100877193,0.615384615,0.632801161,5.384615385,8.509174312,0,18.07692308,94.84615385,5.246808511,0.615384615
David Njoku ,94.7,0,0,0,0,2.909090909,48.18181818,16.5625,0.409090909,2.909090909,48.18181818,16.5625,0.409090909,0,0,0,0,3.583333333,58.16666667,16.23255814,0.666666667,3.583333333,58.16666667,16.23255814,0.666666667
Jacob Hollister,8.7,0.066666667,-0.233333333,-3.5,0,2.5,37.13333333,14.85333333,0.4,2.566666667,36.9,14.37662338,0.4,0.088888889,0.166666667,1.875,0,2.666666667,42.91666667,16.09375,0.583333333,2.75,43.08333333,15.66666667,0.583333333
Durham Smythe,11,0,0,0,0,1.272727273,17.31818182,13.60714286,0.272727273,1.272727273,17.31818182,13.60714286,0.272727273,0,0,0,0,1.5,24.4,16.26666667,0.1,1.5,24.4,16.26666667,0.1
Chad Beebe,7.9,0.147058824,0.294117647,2,0,1.882352941,27.35294118,14.53125,0.088235294,2.029411765,27.64705882,13.62318841,0.088235294,0.12745098,-0.111111111,-0.871794872,0,3.111111111,46.33333333,14.89285714,0.111111111,3.222222222,46.22222222,14.34482759,0.111111111
Ryan Izzo,23.4,0,0,0,0,1.862068966,26.24137931,14.09259259,0.206896552,1.862068966,26.24137931,14.09259259,0.206896552,0,0,0,0,2.222222222,35.22222222,15.85,0.333333333,2.222222222,35.22222222,15.85,0.333333333
Dare Ogunbowale,0,7.975,37.95,4.75862069,0.325,1.5,12.675,8.45,0.05,9.475,50.625,5.343007916,0.375,6.5,36.14285714,5.56043956,0.357142857,1.821428571,14.85714286,8.156862745,0.071428571,8.214285714,51,6.208695652,0.428571429
Tyler Conklin,12.7,0,0,0,0,2.964285714,41.39285714,13.96385542,0.392857143,2.964285714,41.39285714,13.96385542,0.392857143,0,0,0,0,4.375,63,14.4,0.625,4.375,63,14.4,0.625
Bryan Edwards ,36.3,0.125,0.854166667,6.833333333,0,4.875,63.4375,13.01282051,0.458333333,5,64.29166667,12.85833333,0.458333333,0.2125,2.2,10.35294118,0,7.1,81.6,11.49295775,0.6,7.3,83.8,11.47945205,0.6
Mohamed Sanu,56.9,3.289473684,17.18421053,5.224,0.236842105,5.526315789,59.55263158,10.77619048,0.315789474,8.815789474,76.73684211,8.704477612,0.552631579,0.560728745,-0.153846154,-0.274368231,0,8.846153846,92.76923077,10.48695652,0.538461538,9.153846154,92.61538462,10.11764706,0.538461538
Olabisi Johnson,79,0.026315789,0.342105263,13,0,3.289473684,53.13157895,16.152,0.289473684,3.315789474,53.47368421,16.12698413,0.289473684,0.002392344,0,0,0,4.909090909,72.36363636,14.74074074,0.363636364,4.909090909,72.36363636,14.74074074,0.363636364
Trayveon Williams,0,15.78947368,95.13157895,6.025,0.894736842,1.736842105,14.76315789,8.5,0.026315789,17.52631579,109.8947368,6.27027027,0.921052632,20.84615385,135.3846154,6.494464945,1.384615385,2.210526316,21.38461538,9.673992674,0.076923077,22.92307692,156.7692308,6.838926174,1.461538462
Josh Adams,81.9,12.97297297,86.51351351,6.66875,0.540540541,1.108108108,9.081081081,8.195121951,0.054054054,14.08108108,95.59459459,6.788867562,0.594594595,15.84615385,110,6.941747573,0.692307692,1.085239085,7.769230769,7.159003831,0,16.84615385,117.7692308,6.99086758,0.692307692
D'Ernest Johnson,15.2,8.591836735,36.65306122,4.266033254,0.326530612,1.469387755,18.34693878,12.48611111,0.244897959,10.06122449,55,5.46653144,0.571428571,16.08333333,66.33333333,4.124352332,0.583333333,1.039115646,12.75,12.2700491,0.166666667,17,79.08333333,4.651960784,0.75
Travis Homer,28,10.12121212,60.45454545,5.973053892,0.363636364,1.121212121,12.27272727,10.94594595,0.03030303,11.24242424,72.72727273,6.469002695,0.393939394,12.61538462,75.76923077,6.006097561,0.307692308,1.547785548,14.30769231,9.243975904,0,14.07692308,90.07692308,6.398907104,0.307692308
Cedrick Wilson Jr.,9.6,0.461538462,0.769230769,1.666666667,0,5.346153846,101.5384615,18.99280576,0.692307692,5.807692308,102.3076923,17.61589404,0.692307692,0.675824176,0.928571429,1.37398374,0,5.928571429,107.9285714,18.20481928,0.5,6.571428571,108.8571429,16.56521739,0.5
Mack Hollins,44.6,0,0,0,0,1.975609756,40.65853659,20.58024691,0.487804878,1.975609756,40.65853659,20.58024691,0.487804878,0,0,0,0,2.285714286,44.14285714,19.3125,0.571428571,2.285714286,44.14285714,19.3125,0.571428571
KeeSean Johnson,46,0.156862745,0.529411765,3.375,0,5.392156863,67.90196078,12.59272727,0.470588235,5.549019608,68.43137255,12.33215548,0.470588235,0.296918768,1,3.367924528,0,6.785714286,95.71428571,14.10526316,0.571428571,7.071428571,96.71428571,13.67676768,0.571428571
John Hightower,26.8,1.043478261,13.7826087,13.20833333,0.086956522,3.565217391,62.91304348,17.64634146,0.608695652,4.608695652,76.69565217,16.64150943,0.695652174,1.217391304,11,9.035714286,0,3.642857143,67.35714286,18.49019608,0.571428571,4.785714286,78.35714286,16.37313433,0.571428571
Jeff Smith,2.2,2.956521739,19.60869565,6.632352941,0.195652174,1.565217391,23.43478261,14.97222222,0.195652174,4.52173913,43.04347826,9.519230769,0.391304348,1.583333333,11.83333333,7.473684211,0.083333333,1.797101449,32.25,17.94556452,0.5,3.25,44.08333333,13.56410256,0.583333333
Chris Thompson,0,7.102564103,44.48717949,6.263537906,0.358974359,1.153846154,11.02564103,9.555555556,0.025641026,8.256410256,55.51282051,6.723602484,0.384615385,10.11111111,76.33333333,7.549450549,0.555555556,2.461538462,27.55555556,11.19444444,0,12.44444444,103.8888889,8.348214286,0.555555556
Pharaoh Brown,0,0,0,0,0,1.944444444,28.08333333,14.44285714,0.361111111,1.944444444,28.08333333,14.44285714,0.361111111,0,0,0,0,3.666666667,47.33333333,12.90909091,0.555555556,3.666666667,47.33333333,12.90909091,0.555555556
Dontrelle Inman,27.8,0,0,0,0,1.695652174,23.86956522,14.07692308,0.065217391,1.695652174,23.86956522,14.07692308,0.065217391,0,0,0,0,4.25,67.91666667,15.98039216,0.25,4.25,67.91666667,15.98039216,0.25
Darwin Thompson,32.1,11.76923077,80.30769231,6.823529412,1.076923077,1.769230769,27,15.26086957,0.153846154,13.53846154,107.3076923,7.926136364,1.230769231,11.76923077,80.30769231,6.823529412,1.076923077,1.905325444,27,14.17080745,0.153846154,13.53846154,107.3076923,7.926136364,1.230769231
Byron Pringle,35,0.16,1.08,6.75,0,2.76,54.2,19.63768116,0.4,2.92,55.28,18.93150685,0.4,0.096666667,1.25,12.93103448,0,2.5,60.33333333,24.13333333,0.5,2.583333333,61.58333333,23.83870968,0.5
Freddie Swain,40.9,0.108108108,0.72972973,6.75,0,1.837837838,26.91891892,14.64705882,0.405405405,1.945945946,27.64864865,14.20833333,0.405405405,0.342342342,2.25,6.572368421,0,3.166666667,43.08333333,13.60526316,0.583333333,3.5,45.33333333,12.95238095,0.583333333
Noah Brown,7.3,0.071428571,-0.285714286,-4,0,2.357142857,29.35714286,12.45454545,0.5,2.428571429,29.07142857,11.97058824,0.5,0.005952381,0,0,0,2.666666667,33.5,12.5625,0.583333333,2.666666667,33.5,12.5625,0.583333333
Zay Jones ,70.6,0.102040816,0.367346939,3.6,0,8.142857143,87.32653061,10.72431078,0.469387755,8.244897959,87.69387755,10.63613861,0.469387755,0.341836735,2,5.850746269,0,13.16666667,145.5,11.05063291,0.666666667,13.5,147.5,10.92592593,0.666666667
Auden Tate,7.5,0,0,0,0,2.954545455,43.5,14.72307692,0.727272727,2.954545455,43.5,14.72307692,0.727272727,0,0,0,0,3.333333333,45.66666667,13.7,0.833333333,3.333333333,45.66666667,13.7,0.833333333
O.J. Howard ,105.2,0,0,0,0,2.47826087,37.52173913,15.14035088,0.152173913,2.47826087,37.52173913,15.14035088,0.152173913,0,0,0,0,3,39.66666667,13.22222222,0.2,3,39.66666667,13.22222222,0.2
Ian Thomas,81.3,0,0,0,0,2.545454545,36.72727273,14.42857143,0.454545455,2.545454545,36.72727273,14.42857143,0.454545455,0,0,0,0,2.777777778,41.77777778,15.04,0.555555556,2.777777778,41.77777778,15.04,0.555555556
Kenny Stills,127.1,0.078947368,0.605263158,7.666666667,0,5.368421053,68.26315789,12.71568627,0.631578947,5.447368421,68.86842105,12.64251208,0.631578947,0.159919028,1.692307692,10.58227848,0,6.307692308,73.76923077,11.69512195,0.846153846,6.461538462,75.46153846,11.67857143,0.846153846
Christian Blake,20.1,0.764705882,2.617647059,3.423076923,0.029411765,2.441176471,28.58823529,11.71084337,0.176470588,3.205882353,31.20588235,9.733944954,0.205882353,1.28959276,4.461538462,3.459649123,0,3.153846154,34,10.7804878,0.307692308,4.384615385,38.46153846,8.771929825,0.307692308
Patrick Laird,66.2,15.17857143,76.89285714,5.065882353,0.5,3.535714286,21.71428571,6.141414141,0.178571429,18.71428571,98.60714286,5.269083969,0.678571429,17.15384615,73.92307692,4.30941704,0.384615385,4.195054945,22.15384615,5.280943026,0.307692308,21.07692308,96.07692308,4.558394161,0.692307692
Foster Moreau,68.4,0,0,0,0,1.733333333,20.96666667,12.09615385,0.2,1.733333333,20.96666667,12.09615385,0.2,0,0,0,0,2.2,27.2,12.36363636,0.2,2.2,27.2,12.36363636,0.2
Mike Thomas,6.7,0,0,0,0,4.48,79.32,17.70535714,0.76,4.48,79.32,17.70535714,0.76,0,0,0,0,5.461538462,107,19.5915493,1.076923077,5.461538462,107,19.5915493,1.076923077
LeSean McCoy,158.5,23.36,112.64,4.821917808,1.4,2.6,21.96,8.446153846,0.04,25.96,134.6,5.184899846,1.44,23.69230769,114.4615385,4.831168831,1.615384615,2.661538462,23.46153846,8.815028902,0,26.15384615,137.9230769,5.273529412,1.615384615
Jesse James,19.6,0,0,0,0,2.363636364,30.45454545,12.88461538,0.333333333,2.363636364,30.45454545,12.88461538,0.333333333,0,0,0,0,2.923076923,30.46153846,10.42105263,0.230769231,2.923076923,30.46153846,10.42105263,0.230769231
Ty Montgomery,42,0.795918367,6.816326531,8.564102564,0.081632653,3.510204082,43.36734694,12.35465116,0.306122449,4.306122449,50.18367347,11.65402844,0.387755102,2.163265306,13.09090909,6.051457976,0.090909091,5.545454545,54.90909091,9.901639344,0.272727273,7.636363636,68,8.904761905,0.363636364
De'Michael Harris,22.5,5.304347826,27,5.090163934,0.217391304,2.652173913,25.52173913,9.62295082,0.217391304,7.956521739,52.52173913,6.601092896,0.434782609,9.416666667,45.08333333,4.787610619,0.416666667,3.054347826,28.83333333,9.440094899,0.25,12.25,73.91666667,6.034013605,0.666666667
Equanimeous St. Brown,54.3,0,0,0,0,3.538461538,57.07692308,16.13043478,0.5,3.538461538,57.07692308,16.13043478,0.5,0,0,0,0,2.75,42.91666667,15.60606061,0.333333333,2.75,42.91666667,15.60606061,0.333333333
Albert Okwuegbunam ,29.1,0,0,0,0,3.62962963,43.96296296,12.1122449,0.851851852,3.62962963,43.96296296,12.1122449,0.851851852,0,0,0,0,2.888888889,34,11.76923077,0.666666667,2.888888889,34,11.76923077,0.666666667
DeAndre Washington,87.2,12.34693878,69.6122449,5.638016529,0.469387755,2.530612245,22.26530612,8.798387097,0.081632653,14.87755102,91.87755102,6.17558299,0.551020408,17.92307692,114.7692308,6.403433476,1.076923077,3.348508634,29.61538462,8.84435068,0.153846154,21.07692308,144.3846154,6.850364964,1.230769231
Cameron Batson,16.3,0.1875,0.916666667,4.888888889,0,3.270833333,31.22916667,9.547770701,0.291666667,3.458333333,32.14583333,9.295180723,0.291666667,0.475961538,2.923076923,6.141414141,0,4.538461538,37.46153846,8.254237288,0.384615385,5,40.38461538,8.076923077,0.384615385
Tyler Kroft,29.9,0,0,0,0,2.058823529,26.5,12.87142857,0.147058824,2.058823529,26.5,12.87142857,0.147058824,0,0,0,0,2.4,26.9,11.20833333,0,2.4,26.9,11.20833333,0
Alshon Jeffery,78.7,0,0,0,0,4.575,76.05,16.62295082,0.575,4.575,76.05,16.62295082,0.575,0,0,0,0,3.769230769,58.61538462,15.55102041,0.615384615,3.769230769,58.61538462,15.55102041,0.615384615
Alec Ingold,18.1,2.861111111,9.527777778,3.330097087,0.472222222,0.388888889,5.138888889,13.21428571,0.111111111,3.25,14.66666667,4.512820513,0.583333333,2.363636364,13,5.5,0.545454545,0.48989899,8.454545455,17.25773196,0.090909091,2.818181818,21.45454545,7.612903226,0.636363636
Jace Sternberger,0,0.066666667,0.266666667,4,0,3.266666667,55.8,17.08163265,0.666666667,3.333333333,56.06666667,16.82,0.666666667,0.082051282,0.307692308,3.75,0,3.692307692,64,17.33333333,0.769230769,3.769230769,64.30769231,17.06122449,0.769230769
Kaden Smith,75.8,0,0,0,0,3.5,52.45,14.98571429,0.35,3.5,52.45,14.98571429,0.35,0,0,0,0,5.222222222,70.55555556,13.5106383,0.222222222,5.222222222,70.55555556,13.5106383,0.222222222
Marcedes Lewis,31.6,0,0,0,0,2.571428571,32.06122449,12.46825397,0.428571429,2.571428571,32.06122449,12.46825397,0.428571429,0,0,0,0,4.833333333,61.75,12.77586207,0.833333333,4.833333333,61.75,12.77586207,0.833333333
Stephen Anderson,26.3,0,0,0,0,3.366666667,42,12.47524752,0.233333333,3.366666667,42,12.47524752,0.233333333,0,0,0,0,3.416666667,39.5,11.56097561,0.166666667,3.416666667,39.5,11.56097561,0.166666667
Quez Watkins,23.6,0.147058824,0.352941176,2.4,0,4.676470588,70.70588235,15.11949686,0.5,4.823529412,71.05882353,14.73170732,0.5,0.095588235,0.083333333,0.871794872,0,5.333333333,98.16666667,18.40625,0.5,5.416666667,98.25,18.13846154,0.5
Maxx Williams,64.8,0.043478261,0.304347826,7,0,2.652173913,42.86956522,16.16393443,0.565217391,2.695652174,43.17391304,16.01612903,0.565217391,0.003623188,0,0,0,3,47.41666667,15.80555556,0.666666667,3,47.41666667,15.80555556,0.666666667
Ameer Abdullah,121,15.33962264,86.56603774,5.643296433,0.735849057,1.377358491,13.01886792,9.452054795,0.132075472,16.71698113,99.58490566,5.957110609,0.867924528,20.30769231,123.9230769,6.102272727,1.461538462,1.798258345,20.69230769,11.50686037,0.230769231,22,144.6153846,6.573426573,1.692307692
Corey Clement,90.4,14.76923077,79.28205128,5.368055556,0.923076923,0.743589744,7.153846154,9.620689655,0.051282051,15.51282051,86.43589744,5.571900826,0.974358974,24.15384615,105.7692308,4.378980892,1.153846154,0.980276134,10.15384615,10.35814889,0,25.07692308,115.9230769,4.622699387,1.153846154
D'Onta Foreman,59,15.96296296,102.7407407,6.436194896,0.740740741,0.481481481,5.407407407,11.23076923,0,16.44444444,108.1481481,6.576576577,0.740740741,29.36363636,184.3636364,6.278637771,1.363636364,0.68013468,6.818181818,10.02475248,0,30,191.1818182,6.372727273,1.363636364
Vance McDonald,19.9,0.166666667,1.238095238,7.428571429,0,2.833333333,35.80952381,12.63865546,0.357142857,3,37.04761905,12.34920635,0.357142857,0.316666667,2,6.315789474,0,3.6,45.8,12.72222222,0.2,3.9,47.8,12.25641026,0.2
Malcolm Perry,24.7,14.97560976,106.3170732,7.099348534,0.975609756,0.536585366,11.46341463,21.36363636,0.073170732,15.51219512,117.7804878,7.592767296,1.048780488,22.69230769,155.1538462,6.837288136,1.615384615,0.041275797,0,0,0,22.69230769,155.1538462,6.837288136,1.615384615
Nick Vannett,6.2,0.027027027,-0.027027027,-1,0,1.486486486,15.81081081,10.63636364,0.162162162,1.513513514,15.78378378,10.42857143,0.162162162,0.002702703,0,0,0,1.9,16.2,8.526315789,0,1.9,16.2,8.526315789,0
Saquon Barkley,383.8,17.65789474,101.1315789,5.727272727,1.131578947,2.684210526,31.44736842,11.71568627,0.210526316,20.34210526,132.5789474,6.517464424,1.342105263,16.69230769,97.76923077,5.857142857,1.384615385,4.360323887,48.61538462,11.14948932,0.230769231,20.84615385,146.3846154,7.022140221,1.615384615
Darrell Daniels,5.6,0,0,0,0,1.678571429,26,15.4893617,0.178571429,1.678571429,26,15.4893617,0.178571429,0,0,0,0,1.7,30.7,18.05882353,0.3,1.7,30.7,18.05882353,0.3
T.J. Yeldon,155.9,14.76923077,85.17948718,5.767361111,0.948717949,1.179487179,12.66666667,10.73913043,0.051282051,15.94871795,97.84615385,6.135048232,1,14.92307692,75.30769231,5.046391753,0.846153846,1.244575937,13.84615385,11.1251981,0.076923077,16.07692308,89.15384615,5.545454545,0.923076923
Reggie Bonnafon,29.3,4.777777778,17.88888889,3.744186047,0.266666667,0.977777778,9.911111111,10.13636364,0.133333333,5.755555556,27.8,4.83011583,0.4,7.153846154,35.30769231,4.935483871,0.538461538,1.690598291,14,8.281092012,0.076923077,8.769230769,49.30769231,5.622807018,0.615384615
Parris Campbell,40.1,0.534883721,4.88372093,9.130434783,0.046511628,3.325581395,41.11627907,12.36363636,0.348837209,3.860465116,46,11.91566265,0.395348837,0.681063123,1.714285714,2.517073171,0,6.428571429,75.92857143,11.81111111,0.857142857,7.071428571,77.64285714,10.97979798,0.857142857
Tevin Coleman,48.6,13.6969697,97.54545455,7.121681416,0.848484848,1.636363636,11.60606061,7.092592593,0,15.33333333,109.1515152,7.118577075,0.848484848,22.5,169.6666667,7.540740741,1.25,2.21969697,11.75,5.293515358,0,24.58333333,181.4166667,7.379661017,1.25
C.J. Uzomah,1.4,0.027027027,0.027027027,1,0,0.783783784,11.75675676,15,0.189189189,0.810810811,11.78378378,14.53333333,0.189189189,0.146718147,0.142857143,0.973684211,0,1.571428571,20.71428571,13.18181818,0.428571429,1.714285714,20.85714286,12.16666667,0.428571429
Ryan Griffin,49.4,0,0,0,0,2.416666667,31.25,12.93103448,0.208333333,2.416666667,31.25,12.93103448,0.208333333,0,0,0,0,2.416666667,40.33333333,16.68965517,0.5,2.416666667,40.33333333,16.68965517,0.5
Trent Taylor,98,0,0,0,0,6.411764706,81.94117647,12.77981651,0.62745098,6.411764706,81.94117647,12.77981651,0.62745098,0,0,0,0,9.714285714,128.7857143,13.25735294,0.857142857,9.714285714,128.7857143,13.25735294,0.857142857
JJ Arcega-Whiteside,32.9,0,0,0,0,4.090909091,67.24242424,16.43703704,0.848484848,4.090909091,67.24242424,16.43703704,0.848484848,0,0,0,0,5.25,88.25,16.80952381,1.166666667,5.25,88.25,16.80952381,1.166666667
Geoff Swaim,1,0,0,0,0,1.181818182,7.636363636,6.461538462,0.090909091,1.181818182,7.636363636,6.461538462,0.090909091,0,0,0,0,1.25,8.75,7,0.125,1.25,8.75,7,0.125
Alex Collins,37.9,17.5,97.44736842,5.568421053,0.947368421,0.710526316,4.394736842,6.185185185,0,18.21052632,101.8421053,5.592485549,0.947368421,20.84615385,121.3076923,5.819188192,1.538461538,1.05465587,7.307692308,6.928982726,0,21.84615385,128.6153846,5.887323944,1.538461538
Darrynton Evans ,16.1,12.35897436,73.94871795,5.98340249,0.641025641,1,8.179487179,8.179487179,0.153846154,13.35897436,82.12820513,6.147792706,0.794871795,18.21428571,105.7142857,5.803921569,1.285714286,1.571428571,14.14285714,9,0.357142857,19.71428571,119.8571429,6.079710145,1.642857143
Troy Fumagalli,15.8,0,0,0,0,2.872340426,34.61702128,12.05185185,0.14893617,2.872340426,34.61702128,12.05185185,0.14893617,0,0,0,0,3.833333333,45.58333333,11.89130435,0.333333333,3.833333333,45.58333333,11.89130435,0.333333333
Justice Hill,49.5,17.55555556,98.30555556,5.599683544,0.833333333,1.361111111,8.444444444,6.204081633,0.027777778,18.91666667,106.75,5.643171806,0.861111111,15.8,93,5.886075949,0.9,1.436111111,6.8,4.735009671,0,17.1,99.8,5.83625731,0.9
Dante Pettis,103.5,0.076923077,0.807692308,10.5,0,3.134615385,43.38461538,13.8404908,0.461538462,3.211538462,44.19230769,13.76047904,0.461538462,0.236686391,3.846153846,16.25,0,4.846153846,58.53846154,12.07936508,0.538461538,5.076923077,62.38461538,12.28787879,0.538461538
Brandon Powell,24.3,0.891304348,2.652173913,2.975609756,0.043478261,2.847826087,28.91304348,10.15267176,0.195652174,3.739130435,31.56521739,8.441860465,0.239130435,0.444664032,1.363636364,3.066666667,0.090909091,3.818181818,36.90909091,9.666666667,0.272727273,4.181818182,38.27272727,9.152173913,0.363636364
Jaylen Samuels,89.5,3.64,22.14,6.082417582,0.56,4.02,37.02,9.208955224,0.38,7.66,59.16,7.723237598,0.94,6.28,31.30769231,4.985301323,0.923076923,5.769230769,45.61538462,7.906666667,0.307692308,11.76923077,76.92307692,6.535947712,1.230769231
Mike Boone,6.8,10.76923077,57.69230769,5.357142857,0.615384615,1.666666667,15.28205128,9.169230769,0.025641026,12.43589744,72.97435897,5.868041237,0.641025641,11,46.3,4.209090909,0.4,2.566666667,17.7,6.896103896,0.1,13.4,64,4.776119403,0.5
Jason Witten,75.7,0,0,0,0,1.888888889,22.13888889,11.72058824,0.194444444,1.888888889,22.13888889,11.72058824,0.194444444,0,0,0,0,3,37.92307692,12.64102564,0.384615385,3,37.92307692,12.64102564,0.384615385
Buddy Howell ,0,11.84615385,62.02564103,5.235930736,0.564102564,0.256410256,2.461538462,9.6,0,12.1025641,64.48717949,5.328389831,0.564102564,9.333333333,61.66666667,6.607142857,0.416666667,0.021367521,0,0,0,9.333333333,61.66666667,6.607142857,0.416666667
Courtland Sutton ,136.3,0.025,0.05,2,0.025,4.875,80.5,16.51282051,0.775,4.9,80.55,16.43877551,0.8,0.078846154,0.153846154,1.951219512,0.076923077,5.230769231,83.46153846,15.95588235,0.923076923,5.307692308,83.61538462,15.75362319,1
Tyrie Cleveland,12.3,0.05,0.15,3,0,1.975,31.775,16.08860759,0.2,2.025,31.925,15.7654321,0.2,0.004166667,0,0,0,2.083333333,29.25,14.04,0.083333333,2.083333333,29.25,14.04,0.083333333
Damion Ratley,27.4,0,0,0,0,2.238095238,43.80952381,19.57446809,0.380952381,2.238095238,43.80952381,19.57446809,0.380952381,0,0,0,0,2.5,57.83333333,23.13333333,0.5,2.5,57.83333333,23.13333333,0.5
Luke Stocker,21.2,0,0,0,0,1.634615385,18.38461538,11.24705882,0.153846154,1.634615385,18.38461538,11.24705882,0.153846154,0,0,0,0,3,32.07692308,10.69230769,0.153846154,3,32.07692308,10.69230769,0.153846154
Ja'Marcus Bradley,11,0.063829787,0.638297872,10,0,3.404255319,50.19148936,14.74375,0.489361702,3.468085106,50.82978723,14.65644172,0.489361702,0.004909984,0,0,0,4.615384615,69.69230769,15.1,0.769230769,4.615384615,69.69230769,15.1,0.769230769
Steven Mitchell,0,0.085714286,0.2,2.333333333,0,3.114285714,36.77142857,11.80733945,0.314285714,3.2,36.97142857,11.55357143,0.314285714,0.108571429,1,9.210526316,0,4.1,64.4,15.70731707,0.4,4.2,65.4,15.57142857,0.4
Jordan Howard,232.1,20.21875,115.03125,5.689335394,0.75,0.75,8.15625,10.875,0.09375,20.96875,123.1875,5.874813711,0.84375,21.77777778,134.7777778,6.18877551,1,1.305555556,11.77777778,9.021276596,0.111111111,23,146.5555556,6.371980676,1.111111111
Theo Riddick,15.1,5.422222222,25.97777778,4.790983607,0.111111111,2.666666667,28.06666667,10.525,0.177777778,8.088888889,54.04444444,6.681318681,0.288888889,14.61538462,70.53846154,4.826315789,0.384615385,2.974358974,28.46153846,9.568965517,0.153846154,17.38461538,99,5.694690265,0.538461538
Marlon Mack,103.3,16.27777778,100.25,6.158703072,0.888888889,1.805555556,13.83333333,7.661538462,0.027777778,18.08333333,114.0833333,6.30875576,0.916666667,14.5,98.91666667,6.82183908,1.25,2.483796296,18.91666667,7.616029823,0,16.83333333,117.8333333,7,1.25
Cethan Carter ,0,0.166666667,2.733333333,16.4,0.033333333,1.966666667,24.8,12.61016949,0.133333333,2.133333333,27.53333333,12.90625,0.166666667,0.351851852,3.777777778,10.73684211,0,2.111111111,21.11111111,10,0.111111111,2.444444444,24.88888889,10.18181818,0.111111111
Johnny Mundt,0,0,0,0,0,2,29.69565217,14.84782609,0.347826087,2,29.69565217,14.84782609,0.347826087,0,0,0,0,2.875,41.75,14.52173913,0.5,2.875,41.75,14.52173913,0.5
Virgil Green,5.4,0.175,1.325,7.571428571,0,1.8,23.475,13.04166667,0.275,1.975,24.8,12.55696203,0.275,0.298214286,1.357142857,4.550898204,0,2.5,36.78571429,14.71428571,0.357142857,2.785714286,38.14285714,13.69230769,0.357142857
Dontrell Hilliard,19.5,11.87234043,62.72340426,5.283154122,0.638297872,1.489361702,15.74468085,10.57142857,0.085106383,13.36170213,78.46808511,5.872611465,0.723404255,17.58333333,90.91666667,5.170616114,1,0.790780142,9.583333333,12.11883408,0.166666667,18.25,100.5,5.506849315,1.166666667
Trent Sherfield,46,0.564102564,7.282051282,12.90909091,0.051282051,3.487179487,47.92307692,13.74264706,0.230769231,4.051282051,55.20512821,13.62658228,0.282051282,0.713675214,7.666666667,10.74251497,0.083333333,4.166666667,60.75,14.58,0.416666667,4.833333333,68.41666667,14.15517241,0.5
Javon Wims,7.2,0,0,0,0,2.818181818,41.36363636,14.67741935,0.363636364,2.818181818,41.36363636,14.67741935,0.363636364,0,0,0,0,3.214285714,51.42857143,16,0.5,3.214285714,51.42857143,16,0.5
Laquon Treadwell,2.5,0.171428571,-0.285714286,-1.666666667,0,5.771428571,68.37142857,11.84653465,0.6,5.942857143,68.08571429,11.45673077,0.6,0.09010989,-0.384615385,-4.268292683,0,6.307692308,88.69230769,14.06097561,0.846153846,6.384615385,88.30769231,13.8313253,0.846153846
Dez Bryant,137.1,0.071428571,0.571428571,8,0,5.25,86.60714286,16.49659864,1.035714286,5.321428571,87.17857143,16.38255034,1.035714286,0,0,0,0,5.666666667,107.6666667,19,1.333333333,5.666666667,107.6666667,19,1.333333333
Michael Burton,16.1,0.564102564,2.974358974,5.272727273,0,1.205128205,10.28205128,8.531914894,0.076923077,1.769230769,13.25641026,7.492753623,0.076923077,0.142191142,0.181818182,1.278688525,0,1.363636364,13.63636364,10,0,1.454545455,13.81818182,9.5,0
Lil'Jordan Humphrey,0,0.428571429,2.357142857,5.5,0.071428571,4.464285714,57.92857143,12.976,0.357142857,4.892857143,60.28571429,12.32116788,0.428571429,0.459183673,1.785714286,3.888888889,0.071428571,6.142857143,84,13.6744186,0.642857143,6.571428571,85.78571429,13.05434783,0.714285714
Levine Toilolo,28.5,0,0,0,0,1.666666667,25.43333333,15.26,0.333333333,1.666666667,25.43333333,15.26,0.333333333,0,0,0,0,1.714285714,28.07142857,16.375,0.285714286,1.714285714,28.07142857,16.375,0.285714286
Devine Ozigbo,8,10.74358974,56.30769231,5.241050119,0.538461538,1.256410256,12.51282051,9.959183673,0,12,68.82051282,5.735042735,0.538461538,12.91666667,90.16666667,6.980645161,1,2.021367521,16.91666667,8.368921776,0,14.83333333,107.0833333,7.219101124,1
